HotelCode,HotelName,countyName_clean,cityName_clean,HotelRatingNum,Address_clean,HotelFacilities_clean,FacilitiesCount,lat,lon, Attractions, Description, PhoneNumber, PinCode, HotelWebsiteUrl
1022844,Dynasty Inn,Thailand,Bangkok,,5 4 Sukhumvit Road Soi 4 Nanatai Klongtoey Nanatai Sukhumvit RoadKlongtoeyBangkok 10110,Restaurant Room service Bar 24-hour front desk Airport shuttle Laundry dry cleaning Barber/beauty shop Ironing service internet services lift Safety Deposit Box Currency exchange Massage Fax/photocopying Luggage storage wifi Free WiFi Air conditioning airport shuttle (additional charge) Daily housekeeping wifi available in all areas airport pick up airport drop off Smoke alarms,1,13.74105,100.55308,,"Centrally located in Bangkok, just 100 meters from Sukhumvit Road and a 5-minute walk from Nana BTS skytrain station, Dynasty Inn provides cozy rooms with air conditioning. Popular points of interest around the property include The EmQuartier and Soi Cowboy._x000D_
_x000D_
Each room has a private bathroom with standing shower and free toiletries. Rooms are fitted with a flat-screen TV with satellite channels and a refrigerator. There is also a working desk as well as a dining table for two people._x000D_
_x000D_
Dynasty Inn can conveniently provide information at the reception to help guests to get around the area._x000D_
_x000D_
A nightlife venue like Nana Plaza can be reached within a 1-minute walk from Dynasty Inn. The property is also close to many shopping centres like Paragon Shopping Mall and MBK. It is only a 13-minute walk from Terminal 21 and a 23-minute walk from Central World._x000D_
_x000D_
Don Mueang International Airport is 21 km from the property. Guests are required to show a photo identification and credit card upon check-in. Please note that all Special Requests are subject to availability and additional charges may apply._x000D_
A damage deposit of THB 500 is required on arrival. This will be collected as a cash payment. You should be reimbursed on check-out. Your deposit will be refunded in full in cash, subject to an inspection of the property.",(66) 2656 - 8100 - 6,10110,https://www.booking.com/hotel/th/dynasty-inn.html
1022902,The Krungkasem Srikrung Hotel,Thailand,Bangkok,3,1860 Krungkasem Rd. Pomprab ChinatownBangkok 10100,Dry cleaning/laundry service Wheelchair accessible (may have limitations) Parking (limited spaces) Luggage storage Street parking 24-hour front desk Breakfast available (surcharge) Free WiFi Designated smoking areas Safe-deposit box at front desk Designated smoking areas (fines apply) Laundry facilities elevator Free self parking,1,13.738888,100.515451,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Wat Traimit - 0.4 km / 0.2 mi <br /> Yaowarat Road - 0.4 km / 0.2 mi <br /> Chinatown - 1 km / 0.6 mi <br /> River City Shopping Complex - 1.2 km / 0.7 mi <br /> Chao Praya River - 1.5 km / 0.9 mi <br /> Sampeng Market - 1.5 km / 0.9 mi <br /> Si Phraya Pier - 1.5 km / 0.9 mi <br /> Chulalongkorn University - 1.5 km / 1 mi <br /> Samyan Mitrtown - 1.6 km / 1 mi <br /> ICONSIAM - 2.3 km / 1.4 mi <br /> Thaniya Plaza - 2.4 km / 1.5 mi <br /> MBK Center - 2.5 km / 1.6 mi <br /> Siam Square - 2.6 km / 1.6 mi <br /> Jim Thompson House Museum - 2.6 km / 1.6 mi <br /> Lumphini Park - 2.7 km / 1.7 mi <br /> </p><p>The nearest airports are:<br />Suvarnabhumi Intl. Airport (BKK) - 35.2 km / 21.8 mi<br /> Don Mueang Intl. Airport (DMK) - 29.4 km / 18.3 mi<br /> </p><p></p>,"<p>HeadLine : In Bangkok (Bangkok City Centre)</p><p>Location : The Krungkasem Srikrung Hotel is centrally located in Bangkok, a 4-minute walk from Wat Traimit and 12 minutes by foot from Chinatown.  This hotel is 1.6 mi (2.6 km) from Lumphini Park and 1.7 mi (2.8 km) from Si Phraya Pier.</p><p>Rooms : Make yourself at home in one of the 120 guestrooms featuring refrigerators and flat-screen televisions. Complimentary wireless Internet access keeps you connected, and satellite programming is available for your entertainment. Private bathrooms have complimentary toiletries and hair dryers. Conveniences include phones, as well as minibars and electric kettles.</p><p>Dining : Satisfy your appetite for lunch or dinner at Cafe 1860, a restaurant which specializes in Thai cuisine, or stay in and take advantage of the room service (during limited hours). Continental breakfasts are available for a fee.</p><p>CheckIn Instructions : <ul>  <li>Extra-person charges may apply and vary depending on property policy</li><li>Government-issued photo identification and a credit card or cash deposit may be required at check-in for incidental charges</li><li>Special requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteed</li><li>This property accepts credit cards and cash</li><li>Safety features at this property include a fire extinguisher</li><li>Please note that cultural norms and guest policies may differ by country and by property; the policies listed are provided by the property</li>  </ul></p><p>Special Instructions : Front desk staff will greet guests on arrival. At check-in, guests must provide either a negative COVID-19 test result or a record of full COVID-19 vaccination. The negative COVID-19 test result requirement applies to all guests aged 18 and up, and test must have been administered no more than 24 hours prior to check-in. COVID-19 vaccination record requirement applies to all guests aged 18 and up; guests must have received complete vaccination at least 7 days prior to check-in.  Guests must indicate the correct number of guests, including children and infants, at the time of booking. Fees may be incurred if the number of guests checking in varies from the number established at booking</p>",662-225-0132,10100,
1022899,Jumbotel Hotel,Thailand,Bangkok,3,34 41 Cheangwattana Laksi Donmuang Bangkok 10210,secured parking Wheelchair accessible (may have limitations) Wheelchair-accessible concierge desk Meeting rooms Wheelchair-accessible path to elevator Wheelchair-accessible registration desk Free WiFi Wheelchair-accessible public washroom Designated smoking areas Well-lit path to entrance Wheelchair accessible parking Stair-free path to entrance Free newspapers in lobby Wheelchair-accessible lounge Luggage storage Wheelchair-accessible on-site restaurant 24-hour front desk Breakfast available (surcharge) Wheelchair-accessible meeting spaces/business center Safe-deposit box at front desk Number of coffee shops/cafes - 1 elevator Free self parking Fitness facilities Terrace Concierge services,1,13.893007,100.561778,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Department of Consular Affairs - 0.7 km / 0.5 mi <br /> Chaeng Watthana Government Complex - 2 km / 1.2 mi <br /> Chulabhorn Hospital - 3 km / 1.9 mi <br /> Cosmo Bazaar - 3.1 km / 1.9 mi <br /> Sukhothai Thammathirat Open University - 3.5 km / 2.2 mi <br /> IMPACT Arena - 3.5 km / 2.2 mi <br /> Central Plaza Chaengwattana - 3.9 km / 2.4 mi <br /> Dhurakij Pundit University - 3.9 km / 2.4 mi <br /> IMPACT Challenger - 4.1 km / 2.6 mi <br /> IMPACT Muang Thong Thani - 4.2 km / 2.6 mi <br /> Thunder Dome - 4.4 km / 2.7 mi <br /> Central Ramintra - 5 km / 3.1 mi <br /> The Mall Ngamwongwan - 6.1 km / 3.8 mi <br /> Donmuang Thahan Argard Bamrung School - 8.3 km / 5.1 mi <br /> Kasetsart University - 9.7 km / 6 mi <br /> </p><p>The nearest airports are:<br />Suvarnabhumi Intl. Airport (BKK) - 36.2 km / 22.5 mi<br /> Don Mueang Intl. Airport (DMK) - 8.5 km / 5.3 mi<br /> </p><p></p>,"<p>HeadLine : In Bangkok (Lak Si)</p><p>Location : A stay at Jumbotel Hotel places you in the heart of Bangkok, a 4-minute drive from Central Plaza Chaengwattana and 6 minutes from Chaeng Watthana Government Complex.  This hotel is 9.3 mi (15 km) from Chatuchak Weekend Market and 10.1 mi (16.3 km) from Future Park Rangsit.</p><p>Rooms : Make yourself at home in one of the 112 air-conditioned rooms featuring refrigerators. Rooms have private balconies or patios. Complimentary wireless Internet access keeps you connected, and cable programming is available for your entertainment. Private bathrooms with shower/tub combinations feature deep soaking bathtubs and complimentary toiletries.</p><p>Dining : Satisfy your appetite at the hotel s coffee shop/cafe, or stay in and take advantage of the 24-hour room service. Continental breakfasts are available daily from 7 AM to 10 AM for a fee.</p><p>CheckIn Instructions : <ul>  <li>Extra-person charges may apply and vary depending on property policy</li><li>Government-issued photo identification and a credit card, debit card, or cash deposit may be required at check-in for incidental charges</li><li>Special requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteed</li><li>This property accepts credit cards; cash is not accepted</li>  </ul></p><p>Special Instructions : Front desk staff will greet guests on arrival.</p>",66-2-5741006,10210,
1022848,Diamond Residence Silom,Thailand,Bangkok,3,703 705 Silom Road Bangrak Opposite Narai HotelSilom BangrakSuriyawong Bangrak,24-hour front desk Free WiFi Number of bars/lounges - 1 Designated smoking areas Safe-deposit box at front desk elevator Airport transportation - drop-off (surcharge) Wheelchair accessible – no Luggage storage Express check-out Express check-in Multilingual staff,1,13.724869,100.524432,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>King Power MahaNakhon - 0.8 km / 0.5 mi <br /> Thaniya Plaza - 1.1 km / 0.7 mi <br /> Silom Complex Shopping Mall - 1.2 km / 0.7 mi <br /> Chulalongkorn University - 1.5 km / 0.9 mi <br /> Lumphini Park - 1.5 km / 0.9 mi <br /> Samyan Mitrtown - 1.5 km / 0.9 mi <br /> Chulalongkorn Hospital - 1.7 km / 1.1 mi <br /> Chao Praya River - 2.1 km / 1.3 mi <br /> MBK Center - 2.6 km / 1.6 mi <br /> Siam Square - 2.7 km / 1.7 mi <br /> Yaowarat Road - 2.7 km / 1.7 mi <br /> Siam Center - 3 km / 1.9 mi <br /> River City Shopping Complex - 3 km / 1.9 mi <br /> Embassy of the United States - 3.2 km / 2 mi <br /> Erawan Shrine - 3.2 km / 2 mi <br /> </p><p>The nearest airports are:<br />Suvarnabhumi Intl. Airport (BKK) - 37.3 km / 23.2 mi<br /> Don Mueang Intl. Airport (DMK) - 31.6 km / 19.6 mi<br /> </p><p>The preferred airport for OYO 102 Diamond Residence Hotel is Suvarnabhumi Intl. Airport (BKK). </p>,"<p>HeadLine : In Bangkok (Bangkok City Centre)</p><p>Location : With a stay at OYO 102 Diamond Residence Hotel in Bangkok (Bangkok City Centre), you ll be within a 5-minute drive of CentralWorld Shopping Complex and Siam Paragon Mall.  This hotel is 2.7 mi (4.3 km) from Pratunam Market and 4.5 mi (7.3 km) from Terminal 21 Shopping Mall.</p><p>Rooms : Make yourself at home in one of the 33 air-conditioned rooms featuring flat-screen televisions. Complimentary wireless Internet access keeps you connected, and cable programming is available for your entertainment. Bathrooms have showers and bidets. Conveniences include safes and desks, and housekeeping is provided daily.</p><p>Dining : Grab a bite to eat at the hotel s restaurant, which features a bar/lounge, or stay in and take advantage of the room service (during limited hours).</p><p>CheckIn Instructions : <ul>  <li>Extra-person charges may apply and vary depending on property policy</li><li>Government-issued photo identification and a credit card, debit card, or cash deposit may be required at check-in for incidental charges</li><li>Special requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteed</li><li>This property accepts credit cards, debit cards, and cash</li>  </ul></p><p>Special Instructions : This property offers transfers from the airport (surcharges may apply). Guests must contact the property with arrival details before travel, using the contact information on the booking confirmation. Front desk staff will greet guests on arrival.</p>",66-2-2360333,10500,
1001712,Richly Villa,Thailand,Bangkok,3,"Soi Petchburi 13 15 Petchburi Rd Phayathai 9 14 Phayathai, Rajathevee, Pratunam RajatheveeBangkok 10400",Free area shuttle Computer station elevator Coffee/tea in common areas Safe-deposit box at front desk Designated smoking areas Number of bars/lounges - 1 Free WiFi Television in common areas Breakfast available (surcharge) 24-hour front desk Billiards or pool table Luggage storage,1,13.753475,100.535848,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Baiyoke Tower II - 0.7 km / 0.4 mi <br /> Pratunam Market - 0.7 km / 0.4 mi <br /> Platinum Fashion Mall - 0.7 km / 0.4 mi <br /> Jim Thompson House Museum - 1.3 km / 0.8 mi <br /> CentralWorld Shopping Complex - 1.6 km / 1 mi <br /> Siam Center - 1.6 km / 1 mi <br /> Victory Monument - 1.6 km / 1 mi <br /> MBK Center - 1.6 km / 1 mi <br /> Erawan Shrine - 1.7 km / 1 mi <br /> Siam Square - 1.7 km / 1.1 mi <br /> Siam Paragon Mall - 1.8 km / 1.1 mi <br /> Central Chidlom Department Store - 1.8 km / 1.1 mi <br /> Chulalongkorn University - 2 km / 1.2 mi <br /> Central Embassy - 2.1 km / 1.3 mi <br /> Embassy of Switzerland - 2.4 km / 1.5 mi <br /> </p><p>The nearest airports are:<br />Suvarnabhumi Intl. Airport (BKK) - 30.4 km / 18.9 mi<br /> Don Mueang Intl. Airport (DMK) - 23.4 km / 14.6 mi<br /> </p><p></p>,"<p>HeadLine : Near Pratunam Market</p><p>Location : Located in Bangkok (Bangkok City Centre), Burnt Oak is within a 10-minute walk of Pratunam Market and Platinum Fashion Mall.  This hotel is 1 mi (1.6 km) from CentralWorld Shopping Complex and 1 mi (1.7 km) from Siam Paragon Mall.</p><p>Rooms : Make yourself at home in one of the 30 air-conditioned rooms featuring refrigerators and LCD televisions. Complimentary wireless Internet access keeps you connected, and cable programming is available for your entertainment. Bathrooms have showers and hair dryers. Conveniences include phones, as well as coffee/tea makers and complimentary bottled water.</p><p>Dining : Enjoy Thai cuisine at Richly Villa, a restaurant which features a bar/lounge, or stay in and take advantage of the 24-hour room service. Continental breakfasts are available daily from 8:00 AM to 11:00 AM for a fee.</p><p>CheckIn Instructions : <ul>  <li>Extra-person charges may apply and vary depending on property policy</li><li>Government-issued photo identification and a cash deposit may be required at check-in for incidental charges</li><li>Special requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteed</li><li>This property accepts credit cards and cash</li>  </ul></p><p>Special Instructions : Front desk staff will greet guests on arrival.</p>",66-2-2533600,10400,
1023191,Atlas Bangkok Hotel,Thailand,Bangkok,2,"131 5 7 Sukhumvit 7 1 Sukhumvit Road Klongtoey-nuay, Wattana Sukhumvit RoadWattanaBangkok 10110",Free newspapers in lobby Luggage storage elevator Express check-out Express check-in 24-hour front desk Free WiFi,1,13.741085,100.555594,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Nana Square - 0.4 km / 0.2 mi <br /> Embassy of Pakistan - 0.7 km / 0.5 mi <br /> Bumrungrad Hospital - 0.8 km / 0.5 mi <br /> Soi Cowboy - 0.9 km / 0.6 mi <br /> Terminal 21 Shopping Mall - 1 km / 0.6 mi <br /> Central Embassy - 1 km / 0.6 mi <br /> Embassy of Switzerland - 1.2 km / 0.8 mi <br /> Central Chidlom Department Store - 1.5 km / 0.9 mi <br /> Erawan Shrine - 1.9 km / 1.2 mi <br /> Embassy of the United States - 1.9 km / 1.2 mi <br /> Emporium - 1.9 km / 1.2 mi <br /> CentralWorld Shopping Complex - 2 km / 1.2 mi <br /> EmQuartier - 2 km / 1.3 mi <br /> Lumphini Park - 2.3 km / 1.4 mi <br /> Siam Paragon Mall - 2.6 km / 1.6 mi <br /> </p><p>The nearest airports are:<br />Suvarnabhumi Intl. Airport (BKK) - 32.5 km / 20.2 mi<br /> Don Mueang Intl. Airport (DMK) - 26.3 km / 16.3 mi<br /> </p><p>The preferred airport for Atlas Bangkok Hotel is Suvarnabhumi Intl. Airport (BKK). </p>,"<p>HeadLine : Near Terminal 21 Shopping Mall</p><p>Location : Located in Bangkok (Sukhumvit), Atlas Bangkok Hotel is within a 15-minute walk of Terminal 21 Shopping Mall and Soi Cowboy.  This hotel is 2.2 mi (3.5 km) from CentralWorld Shopping Complex and 2.5 mi (4 km) from Siam Paragon Mall.</p><p>Rooms : Make yourself at home in one of the 44 air-conditioned rooms featuring flat-screen televisions. Complimentary wireless Internet access keeps you connected, and cable programming is available for your entertainment. Bathrooms with showers are provided. Conveniences include desks and separate sitting areas, and housekeeping is provided daily.</p><p>Dining : Take advantage of the hotel s room service (during limited hours).</p><p>CheckIn Instructions : <ul>  <li>Extra-person charges may apply and vary depending on property policy</li><li>Government-issued photo identification and a credit card, debit card, or cash deposit may be required at check-in for incidental charges</li><li>Special requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteed</li><li>This property accepts credit cards, debit cards, and cash</li><li>Safety features at this property include a fire extinguisher</li>  </ul></p><p>Special Instructions : Front desk staff will greet guests on arrival. For more details, please contact the property using the information on the booking confirmation.</p>",66-02-2535391,10110,
1023186,White Lodge Bangkok,Thailand,Bangkok,2,"36 8 Soi Kasemsan 1 Rama 1 Road Wang Mai, Pathum Wan Rama 1 RoadPatumwanBangkok",Dry cleaning/laundry service Garden Luggage storage 24-hour front desk Terrace Free WiFi,1,13.74784,100.5296,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Siam Center - 0.5 km / 0.3 mi <br /> Jim Thompson House Museum - 0.6 km / 0.4 mi <br /> MBK Center - 0.6 km / 0.4 mi <br /> Chulalongkorn University - 0.7 km / 0.4 mi <br /> Siam Paragon Mall - 0.7 km / 0.4 mi <br /> Siam Square - 0.8 km / 0.5 mi <br /> CentralWorld Shopping Complex - 1.2 km / 0.7 mi <br /> Erawan Shrine - 1.4 km / 0.9 mi <br /> Pratunam Market - 1.7 km / 1.1 mi <br /> Platinum Fashion Mall - 1.7 km / 1.1 mi <br /> Samyan Mitrtown - 1.7 km / 1.1 mi <br /> Central Chidlom Department Store - 1.8 km / 1.1 mi <br /> Baiyoke Tower II - 2 km / 1.3 mi <br /> Central Embassy - 2.1 km / 1.3 mi <br /> Victory Monument - 2.3 km / 1.4 mi <br /> </p><p>The nearest airports are:<br />Suvarnabhumi Intl. Airport (BKK) - 31.5 km / 19.6 mi<br /> Don Mueang Intl. Airport (DMK) - 24.4 km / 15.2 mi<br /> </p><p></p>,"<p>HeadLine : Near Siam Paragon Mall</p><p>Location : Located in Bangkok (Bangkok City Centre), White Lodge is within a 10-minute walk of Siam Paragon Mall and Siam Center.  This hotel is 0.7 mi (1.2 km) from CentralWorld Shopping Complex and 0.4 mi (0.6 km) from MBK Center.</p><p>Rooms : Make yourself at home in one of the 20 air-conditioned guestrooms. Complimentary wireless Internet access is available to keep you connected. Bathrooms have showers and complimentary toiletries. Conveniences include complimentary bottled water, and housekeeping is provided daily.</p><p>CheckIn Instructions : <ul>  <li>Extra-person charges may apply and vary depending on property policy</li><li>Government-issued photo identification and a cash deposit may be required at check-in for incidental charges</li><li>Special requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteed</li><li>This property accepts cash</li>  </ul></p><p>Special Instructions : Front desk staff will greet guests on arrival.</p>",66 2 216 8867,10330,
1026039,The Bosss Place,Thailand,Bangkok,3,"35 33 Soi Suwan Sawat Rama 4 Rd. Thungmahamek Sathorn Thungmahamek, Sathorn Rama 4 RoadThungmahamekSathorn",Dry cleaning/laundry service Laundry facilities Luggage storage Free self parking 24-hour front desk Shared microwave Concierge services Free WiFi,1,13.719981,100.548914,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Lumphini Park - 1.4 km / 0.9 mi <br /> Queen Sirikit National Convention Center - 1.9 km / 1.2 mi <br /> Chao Praya River - 2 km / 1.2 mi <br /> Stock Exchange of Thailand - 2 km / 1.2 mi <br /> Silom Complex Shopping Mall - 2.3 km / 1.5 mi <br /> Thaniya Plaza - 2.5 km / 1.5 mi <br /> Embassy of the United States - 2.5 km / 1.6 mi <br /> Chulalongkorn University - 2.5 km / 1.6 mi <br /> Chulalongkorn Hospital - 2.6 km / 1.6 mi <br /> Samyan Mitrtown - 3.2 km / 2 mi <br /> Central Embassy - 3.2 km / 2 mi <br /> King Power MahaNakhon - 3.2 km / 2 mi <br /> Soi Cowboy - 3.3 km / 2.1 mi <br /> Embassy of Pakistan - 3.4 km / 2.1 mi <br /> Central Rama 3 Mall - 3.5 km / 2.2 mi <br /> </p><p>The nearest airports are:<br />Suvarnabhumi Intl. Airport (BKK) - 35 km / 21.8 mi<br /> Don Mueang Intl. Airport (DMK) - 27.6 km / 17.1 mi<br /> </p><p>The preferred airport for The Boss s Place is Suvarnabhumi Intl. Airport (BKK). </p>,"<p>HeadLine : In Bangkok (Sathon)</p><p>Location : With a stay at The Boss s Place in Bangkok (Sathon), you ll be within a 5-minute drive of CentralWorld Shopping Complex and Siam Paragon Mall.  This hotel is 3.1 mi (4.9 km) from Pratunam Market and 3.3 mi (5.2 km) from Terminal 21 Shopping Mall.</p><p>Rooms : Make yourself at home in one of the 23 air-conditioned rooms featuring refrigerators. Complimentary wireless Internet access keeps you connected, and cable programming is available for your entertainment. Private bathrooms with showers feature complimentary toiletries and hair dryers. Conveniences include desks and complimentary bottled water, and housekeeping is provided daily.</p><p>CheckIn Instructions : <ul>  <li>Extra-person charges may apply and vary depending on property policy</li><li>Government-issued photo identification and a credit card, debit card, or cash deposit may be required at check-in for incidental charges</li><li>Special requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteed</li><li>This property accepts credit cards</li>  </ul></p><p>Special Instructions : Front desk staff will greet guests on arrival.</p>",+66 2 2495146,10210,http://www.thebosshotel.com/
1023185,Wendy House,Thailand,Bangkok,3,36/2 Soi Kasemsan 1 Patumwan Rama1 RoadPatumwanBangkok 10330,Safe-deposit box at front desk Library Luggage storage Wheelchair accessible – no Airport transportation - drop-off (surcharge) Breakfast available (surcharge) 24-hour front desk Laundry facilities Restaurant Coffee shop or caf้ Dry cleaning/laundry service Free WiFi Smoke-free property Computer station,1,13.748059,100.529727,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Siam Square - 0.3 km / 0.2 mi <br /> Siam Center - 0.5 km / 0.3 mi <br /> MBK Center - 0.5 km / 0.3 mi <br /> Jim Thompson House - 0.6 km / 0.4 mi <br /> Sea Life Bangkok Ocean World - 0.7 km / 0.5 mi <br /> Siam Paragon Mall - 1 km / 0.6 mi <br /> CentralWorld Shopping Complex - 1.3 km / 0.8 mi <br /> Erawan Shrine - 1.4 km / 0.9 mi <br /> Pantip Plaza - 1.4 km / 0.9 mi <br /> Police General Hospital - 1.4 km / 0.9 mi <br /> Platinum Fashion Mall - 1.6 km / 1 mi <br /> Chulalongkorn University - 1.7 km / 1 mi <br /> Central Chidlom Department Store - 1.8 km / 1.1 mi <br /> Pratunam Market - 1.9 km / 1.2 mi <br /> Central Embassy - 2 km / 1.3 mi <br /> </p><p>The nearest airports are:<br />Suvarnabhumi Intl. Airport (BKK) - 31.5 km / 19.5 mi<br /> Don Mueang Intl. Airport (DMK) - 24.4 km / 15.2 mi<br /> </p><p>The preferred airport for Wendy House is Suvarnabhumi Intl. Airport (BKK). </p>,"<p>HeadLine : Near Jim Thompson House</p><p>Location : With a stay at Wendy House, you ll be centrally located in Bangkok, just a 4-minute walk from Siam Square and 6 minutes by foot from Siam Center.  This hotel is 0.3 mi (0.5 km) from MBK Center and 0.4 mi (0.6 km) from Jim Thompson House.</p><p>Rooms : Make yourself at home in one of the 38 air-conditioned rooms featuring flat-screen televisions. Complimentary wireless Internet access keeps you connected, and cable programming is available for your entertainment. Private bathrooms with showers feature complimentary toiletries and hair dryers. Conveniences include safes and coffee/tea makers, and housekeeping is provided daily.</p><p>Dining : For lunch or dinner, stop by Wendy house coffee shop, a restaurant that specializes in Thai cuisine. Dining is also available at the coffee shop/caf้, and room service (during limited hours) is provided. Cooked-to-order breakfasts are available daily from 6:30 AM to 10 AM for a fee.</p><p>CheckIn Instructions : Extra-person charges may apply and vary depending on property policy Government-issued photo identification and a credit card, debit card, or cash deposit may be required at check-in for incidental charges Special requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteed No onsite parking is available This property accepts credit cards; cash is not accepted</p><p>Special Instructions : This property doesn t offer after-hours check-in. Front desk staff will greet guests on arrival.</p>",6622141149,10330,http://www.wendyguesthouse.com
1023156,Tara Lake Airport Hotel,Thailand,Bangkok,3,"88 Ratpattana Road, Sapansong Soi Ramkhamhaeng 160Saphan SungBangkok 10510",Wheelchair accessible path of travel Concierge services Dry cleaning/laundry service Free parking nearby Express check-in Number of meeting rooms - 1 Free WiFi Spa treatment room(s) Wheelchair accessible parking Free newspapers in lobby Tours/ticket assistance Luggage storage Express check-out Golf lessons available nearby Multilingual staff Business center 24-hour front desk Breakfast available (surcharge) Spa services on site Safe-deposit box at front desk Snack bar/deli Number of coffee shops/cafes - 1 elevator Free valet parking Hair salon,1,13.787279,100.704475,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Kwan-Riam Floating Market - 3.7 km / 2.3 mi <br /> Siam Park City - 5 km / 3.1 mi <br /> The Mall Bangkapi - 8.3 km / 5.2 mi <br /> Vejthani Hospital - 9.7 km / 6 mi <br /> Fashion Island - 10.1 km / 6.3 mi <br /> Ramkhamhaeng University - 10.2 km / 6.3 mi <br /> Huamark Indoor Stadium - 10.3 km / 6.4 mi <br /> Rajamangala National Stadium - 10.6 km / 6.6 mi <br /> Phyathai Nawamin Hospital - 11.9 km / 7.4 mi <br /> Samitivej Srinakarin Hospital - 12.4 km / 7.7 mi <br /> Nine Center Rama 9 - 12.5 km / 7.8 mi <br /> Robinson Lifestyle Mall - 13.3 km / 8.2 mi <br /> Liab Duan Night Market - 13.4 km / 8.3 mi <br /> The Paseo Mall - 13.4 km / 8.4 mi <br /> Wat Nuan Chan - 14.7 km / 9.1 mi <br /> </p><p>The nearest airports are:<br />Suvarnabhumi Intl. Airport (BKK) - 19.4 km / 12 mi<br /> Don Mueang Intl. Airport (DMK) - 29 km / 18 mi<br /> </p><p>The preferred airport for Tara Lake Hotel is Suvarnabhumi Intl. Airport (BKK). </p>,"<p>HeadLine : In Bangkok (Saphan Sung)</p><p>Location : Located in Bangkok (Saphan Sung), Tara Lake Hotel is within a 10-minute drive of Siam Park City and Kwan-Riam Floating Market.  This spa hotel is 6.3 mi (10.1 km) from Fashion Island and 10.9 mi (17.5 km) from Windsor Park and Golf Course.</p><p>Rooms : Make yourself at home in one of the 112 individually furnished guestrooms, featuring refrigerators and minibars. Complimentary wireless Internet access keeps you connected, and cable programming is available for your entertainment. Bathrooms have bathtubs and hair dryers. Conveniences include phones, as well as complimentary newspapers and separate sitting areas.</p><p>Dining : Enjoy Thai cuisine at Taralilat Karaoke, one of the hotel s 2 restaurants, or stay in and take advantage of the room service (during limited hours). Snacks are also available at the coffee shop/cafe. Buffet breakfasts are available daily from 7 AM to 10 AM for a fee.</p><p>CheckIn Instructions : <ul>  <li>Extra-person charges may apply and vary depending on property policy</li><li>Government-issued photo identification and a credit card, debit card, or cash deposit may be required at check-in for incidental charges</li><li>Special requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteed</li><li>The name on the credit card used at check-in to pay for incidentals must be the primary name on the guestroom reservation</li><li>This property accepts credit cards</li>  </ul></p><p>Special Instructions : Front desk staff will greet guests on arrival.</p>",66-29-173000,10240,http://taralake.net/en/
